date,latitude,longitude,sunrise_utc,sunset_utc,sunrise_ist,sunset_ist,day_length_seconds,fetched_at_ist
2023-10-08,19.076,72.8777,2023-10-08T00:59:32+00:00,2023-10-08T12:52:45+00:00,2023-10-08T06:29:32+05:30,2023-10-08T18:22:45+05:30,42793,2026-03-04T01:54:57.748614+05:30
2023-10-09,19.076,72.8777,2023-10-09T00:59:47+00:00,2023-10-09T12:51:57+00:00,2023-10-09T06:29:47+05:30,2023-10-09T18:21:57+05:30,42730,2026-03-04T01:54:58.168658+05:30
2023-10-10,19.076,72.8777,2023-10-10T01:00:03+00:00,2023-10-10T12:51:09+00:00,2023-10-10T06:30:03+05:30,2023-10-10T18:21:09+05:30,42666,2026-03-04T01:54:58.574943+05:30
2023-10-11,19.076,72.8777,2023-10-11T01:00:18+00:00,2023-10-11T12:50:21+00:00,2023-10-11T06:30:18+05:30,2023-10-11T18:20:21+05:30,42603,2026-03-04T01:54:58.983496+05:30
2023-10-12,19.076,72.8777,2023-10-12T01:00:35+00:00,2023-10-12T12:49:35+00:00,2023-10-12T06:30:35+05:30,2023-10-12T18:19:35+05:30,42540,2026-03-04T01:54:59.392790+05:30
2023-10-13,19.076,72.8777,2023-10-13T01:00:51+00:00,2023-10-13T12:48:48+00:00,2023-10-13T06:30:51+05:30,2023-10-13T18:18:48+05:30,42477,2026-03-04T01:54:59.792800+05:30
2023-10-14,19.076,72.8777,2023-10-14T01:01:08+00:00,2023-10-14T12:48:03+00:00,2023-10-14T06:31:08+05:30,2023-10-14T18:18:03+05:30,42415,2026-03-04T01:55:00.225831+05:30
2023-10-15,19.076,72.8777,2023-10-15T01:01:25+00:00,2023-10-15T12:47:18+00:00,2023-10-15T06:31:25+05:30,2023-10-15T18:17:18+05:30,42353,2026-03-04T01:55:00.635059+05:30
2023-10-16,19.076,72.8777,2023-10-16T01:01:43+00:00,2023-10-16T12:46:33+00:00,2023-10-16T06:31:43+05:30,2023-10-16T18:16:33+05:30,42290,2026-03-04T01:55:01.046801+05:30
2023-10-17,19.076,72.8777,2023-10-17T01:02:01+00:00,2023-10-17T12:45:50+00:00,2023-10-17T06:32:01+05:30,2023-10-17T18:15:50+05:30,42229,2026-03-04T01:55:01.457601+05:30
2023-10-18,19.076,72.8777,2023-10-18T01:02:20+00:00,2023-10-18T12:45:07+00:00,2023-10-18T06:32:20+05:30,2023-10-18T18:15:07+05:30,42167,2026-03-04T01:55:01.864268+05:30
2023-10-19,19.076,72.8777,2023-10-19T01:02:39+00:00,2023-10-19T12:44:24+00:00,2023-10-19T06:32:39+05:30,2023-10-19T18:14:24+05:30,42105,2026-03-04T01:55:02.283040+05:30
2023-10-20,19.076,72.8777,2023-10-20T01:02:59+00:00,2023-10-20T12:43:43+00:00,2023-10-20T06:32:59+05:30,2023-10-20T18:13:43+05:30,42044,2026-03-04T01:55:02.694991+05:30
2023-10-21,19.076,72.8777,2023-10-21T01:03:19+00:00,2023-10-21T12:43:02+00:00,2023-10-21T06:33:19+05:30,2023-10-21T18:13:02+05:30,41983,2026-03-04T01:55:03.100919+05:30
2023-10-22,19.076,72.8777,2023-10-22T01:03:40+00:00,2023-10-22T12:42:23+00:00,2023-10-22T06:33:40+05:30,2023-10-22T18:12:23+05:30,41923,2026-03-04T01:55:03.507085+05:30
2023-10-23,19.076,72.8777,2023-10-23T01:04:01+00:00,2023-10-23T12:41:44+00:00,2023-10-23T06:34:01+05:30,2023-10-23T18:11:44+05:30,41863,2026-03-04T01:55:03.913317+05:30
2023-10-24,19.076,72.8777,2023-10-24T01:04:22+00:00,2023-10-24T12:41:06+00:00,2023-10-24T06:34:22+05:30,2023-10-24T18:11:06+05:30,41804,2026-03-04T01:55:04.325552+05:30
2023-10-25,19.076,72.8777,2023-10-25T01:04:45+00:00,2023-10-25T12:40:28+00:00,2023-10-25T06:34:45+05:30,2023-10-25T18:10:28+05:30,41743,2026-03-04T01:55:04.728700+05:30
2023-10-26,19.076,72.8777,2023-10-26T01:05:07+00:00,2023-10-26T12:39:52+00:00,2023-10-26T06:35:07+05:30,2023-10-26T18:09:52+05:30,41685,2026-03-04T01:55:05.133292+05:30
2023-10-27,19.076,72.8777,2023-10-27T01:05:31+00:00,2023-10-27T12:39:17+00:00,2023-10-27T06:35:31+05:30,2023-10-27T18:09:17+05:30,41626,2026-03-04T01:55:05.548845+05:30
2023-10-28,19.076,72.8777,2023-10-28T01:05:54+00:00,2023-10-28T12:38:42+00:00,2023-10-28T06:35:54+05:30,2023-10-28T18:08:42+05:30,41568,2026-03-04T01:55:05.958479+05:30
2023-10-29,19.076,72.8777,2023-10-29T01:06:19+00:00,2023-10-29T12:38:09+00:00,2023-10-29T06:36:19+05:30,2023-10-29T18:08:09+05:30,41510,2026-03-04T01:55:06.365493+05:30
2023-10-30,19.076,72.8777,2023-10-30T01:06:43+00:00,2023-10-30T12:37:36+00:00,2023-10-30T06:36:43+05:30,2023-10-30T18:07:36+05:30,41453,2026-03-04T01:55:06.781304+05:30
2023-10-31,19.076,72.8777,2023-10-31T01:07:09+00:00,2023-10-31T12:37:05+00:00,2023-10-31T06:37:09+05:30,2023-10-31T18:07:05+05:30,41396,2026-03-04T01:55:07.191206+05:30
2023-11-01,19.076,72.8777,2023-11-01T01:07:35+00:00,2023-11-01T12:36:35+00:00,2023-11-01T06:37:35+05:30,2023-11-01T18:06:35+05:30,41340,2026-03-04T01:55:07.607638+05:30
2023-11-02,19.076,72.8777,2023-11-02T01:08:01+00:00,2023-11-02T12:36:05+00:00,2023-11-02T06:38:01+05:30,2023-11-02T18:06:05+05:30,41284,2026-03-04T01:55:08.015713+05:30
2023-11-03,19.076,72.8777,2023-11-03T01:08:28+00:00,2023-11-03T12:35:37+00:00,2023-11-03T06:38:28+05:30,2023-11-03T18:05:37+05:30,41229,2026-03-04T01:55:08.420489+05:30
2023-11-04,19.076,72.8777,2023-11-04T01:08:55+00:00,2023-11-04T12:35:10+00:00,2023-11-04T06:38:55+05:30,2023-11-04T18:05:10+05:30,41175,2026-03-04T01:55:08.831057+05:30
2023-11-05,19.076,72.8777,2023-11-05T01:09:23+00:00,2023-11-05T12:34:44+00:00,2023-11-05T06:39:23+05:30,2023-11-05T18:04:44+05:30,41121,2026-03-04T01:55:09.241611+05:30
2023-11-06,19.076,72.8777,2023-11-06T01:09:52+00:00,2023-11-06T12:34:19+00:00,2023-11-06T06:39:52+05:30,2023-11-06T18:04:19+05:30,41067,2026-03-04T01:55:09.646960+05:30
2023-11-07,19.076,72.8777,2023-11-07T01:10:21+00:00,2023-11-07T12:33:55+00:00,2023-11-07T06:40:21+05:30,2023-11-07T18:03:55+05:30,41014,2026-03-04T01:55:10.064284+05:30
2023-11-08,19.076,72.8777,2023-11-08T01:10:51+00:00,2023-11-08T12:33:32+00:00,2023-11-08T06:40:51+05:30,2023-11-08T18:03:32+05:30,40961,2026-03-04T01:55:10.475572+05:30
2023-11-09,19.076,72.8777,2023-11-09T01:11:21+00:00,2023-11-09T12:33:11+00:00,2023-11-09T06:41:21+05:30,2023-11-09T18:03:11+05:30,40910,2026-03-04T01:55:10.896395+05:30
2023-11-10,19.076,72.8777,2023-11-10T01:11:51+00:00,2023-11-10T12:32:51+00:00,2023-11-10T06:41:51+05:30,2023-11-10T18:02:51+05:30,40860,2026-03-04T01:55:11.310352+05:30
2023-11-11,19.076,72.8777,2023-11-11T01:12:22+00:00,2023-11-11T12:32:32+00:00,2023-11-11T06:42:22+05:30,2023-11-11T18:02:32+05:30,40810,2026-03-04T01:55:11.720814+05:30
2023-11-12,19.076,72.8777,2023-11-12T01:12:54+00:00,2023-11-12T12:32:14+00:00,2023-11-12T06:42:54+05:30,2023-11-12T18:02:14+05:30,40760,2026-03-04T01:55:12.138031+05:30
2023-11-13,19.076,72.8777,2023-11-13T01:13:26+00:00,2023-11-13T12:31:57+00:00,2023-11-13T06:43:26+05:30,2023-11-13T18:01:57+05:30,40711,2026-03-04T01:55:12.545807+05:30
2023-11-14,19.076,72.8777,2023-11-14T01:13:58+00:00,2023-11-14T12:31:42+00:00,2023-11-14T06:43:58+05:30,2023-11-14T18:01:42+05:30,40664,2026-03-04T01:55:12.955551+05:30
2023-11-15,19.076,72.8777,2023-11-15T01:14:31+00:00,2023-11-15T12:31:28+00:00,2023-11-15T06:44:31+05:30,2023-11-15T18:01:28+05:30,40617,2026-03-04T01:55:13.364433+05:30
2023-11-16,19.076,72.8777,2023-11-16T01:15:04+00:00,2023-11-16T12:31:15+00:00,2023-11-16T06:45:04+05:30,2023-11-16T18:01:15+05:30,40571,2026-03-04T01:55:13.768274+05:30
2023-11-17,19.076,72.8777,2023-11-17T01:15:38+00:00,2023-11-17T12:31:04+00:00,2023-11-17T06:45:38+05:30,2023-11-17T18:01:04+05:30,40526,2026-03-04T01:55:14.174272+05:30
2023-11-18,19.076,72.8777,2023-11-18T01:16:12+00:00,2023-11-18T12:30:53+00:00,2023-11-18T06:46:12+05:30,2023-11-18T18:00:53+05:30,40481,2026-03-04T01:55:14.581272+05:30
2023-11-19,19.076,72.8777,2023-11-19T01:16:47+00:00,2023-11-19T12:30:44+00:00,2023-11-19T06:46:47+05:30,2023-11-19T18:00:44+05:30,40437,2026-03-04T01:55:14.987495+05:30
2023-11-20,19.076,72.8777,2023-11-20T01:17:21+00:00,2023-11-20T12:30:37+00:00,2023-11-20T06:47:21+05:30,2023-11-20T18:00:37+05:30,40396,2026-03-04T01:55:15.400209+05:30
2023-11-21,19.076,72.8777,2023-11-21T01:17:57+00:00,2023-11-21T12:30:30+00:00,2023-11-21T06:47:57+05:30,2023-11-21T18:00:30+05:30,40353,2026-03-04T01:55:15.807248+05:30
2023-11-22,19.076,72.8777,2023-11-22T01:18:32+00:00,2023-11-22T12:30:25+00:00,2023-11-22T06:48:32+05:30,2023-11-22T18:00:25+05:30,40313,2026-03-04T01:55:16.215305+05:30
2023-11-23,19.076,72.8777,2023-11-23T01:19:08+00:00,2023-11-23T12:30:22+00:00,2023-11-23T06:49:08+05:30,2023-11-23T18:00:22+05:30,40274,2026-03-04T01:55:16.621843+05:30
2023-11-24,19.076,72.8777,2023-11-24T01:19:44+00:00,2023-11-24T12:30:19+00:00,2023-11-24T06:49:44+05:30,2023-11-24T18:00:19+05:30,40235,2026-03-04T01:55:17.035984+05:30
2023-11-25,19.076,72.8777,2023-11-25T01:20:20+00:00,2023-11-25T12:30:18+00:00,2023-11-25T06:50:20+05:30,2023-11-25T18:00:18+05:30,40198,2026-03-04T01:55:17.445782+05:30
2023-11-26,19.076,72.8777,2023-11-26T01:20:56+00:00,2023-11-26T12:30:18+00:00,2023-11-26T06:50:56+05:30,2023-11-26T18:00:18+05:30,40162,2026-03-04T01:55:17.854060+05:30
2023-11-27,19.076,72.8777,2023-11-27T01:21:33+00:00,2023-11-27T12:30:20+00:00,2023-11-27T06:51:33+05:30,2023-11-27T18:00:20+05:30,40127,2026-03-04T01:55:18.262714+05:30
2023-11-28,19.076,72.8777,2023-11-28T01:22:10+00:00,2023-11-28T12:30:23+00:00,2023-11-28T06:52:10+05:30,2023-11-28T18:00:23+05:30,40093,2026-03-04T01:55:18.674381+05:30
2023-11-29,19.076,72.8777,2023-11-29T01:22:47+00:00,2023-11-29T12:30:27+00:00,2023-11-29T06:52:47+05:30,2023-11-29T18:00:27+05:30,40060,2026-03-04T01:55:19.161596+05:30
2023-11-30,19.076,72.8777,2023-11-30T01:23:23+00:00,2023-11-30T12:30:32+00:00,2023-11-30T06:53:23+05:30,2023-11-30T18:00:32+05:30,40029,2026-03-04T01:55:19.567323+05:30
2023-12-01,19.076,72.8777,2023-12-01T01:24:01+00:00,2023-12-01T12:30:39+00:00,2023-12-01T06:54:01+05:30,2023-12-01T18:00:39+05:30,39998,2026-03-04T01:55:19.977136+05:30
2023-12-02,19.076,72.8777,2023-12-02T01:24:38+00:00,2023-12-02T12:30:47+00:00,2023-12-02T06:54:38+05:30,2023-12-02T18:00:47+05:30,39969,2026-03-04T01:55:20.387068+05:30
2023-12-03,19.076,72.8777,2023-12-03T01:25:15+00:00,2023-12-03T12:30:56+00:00,2023-12-03T06:55:15+05:30,2023-12-03T18:00:56+05:30,39941,2026-03-04T01:55:20.791365+05:30
2023-12-04,19.076,72.8777,2023-12-04T01:25:52+00:00,2023-12-04T12:31:07+00:00,2023-12-04T06:55:52+05:30,2023-12-04T18:01:07+05:30,39915,2026-03-04T01:55:21.198220+05:30
2023-12-05,19.076,72.8777,2023-12-05T01:26:28+00:00,2023-12-05T12:31:18+00:00,2023-12-05T06:56:28+05:30,2023-12-05T18:01:18+05:30,39890,2026-03-04T01:55:21.616924+05:30
2023-12-06,19.076,72.8777,2023-12-06T01:27:05+00:00,2023-12-06T12:31:31+00:00,2023-12-06T06:57:05+05:30,2023-12-06T18:01:31+05:30,39866,2026-03-04T01:55:22.025401+05:30
2023-12-07,19.076,72.8777,2023-12-07T01:27:42+00:00,2023-12-07T12:31:45+00:00,2023-12-07T06:57:42+05:30,2023-12-07T18:01:45+05:30,39843,2026-03-04T01:55:22.432066+05:30
2023-12-08,19.076,72.8777,2023-12-08T01:28:18+00:00,2023-12-08T12:32:01+00:00,2023-12-08T06:58:18+05:30,2023-12-08T18:02:01+05:30,39823,2026-03-04T01:55:22.836320+05:30
2023-12-09,19.076,72.8777,2023-12-09T01:28:55+00:00,2023-12-09T12:32:17+00:00,2023-12-09T06:58:55+05:30,2023-12-09T18:02:17+05:30,39802,2026-03-04T01:55:23.247583+05:30
2023-12-10,19.076,72.8777,2023-12-10T01:29:31+00:00,2023-12-10T12:32:35+00:00,2023-12-10T06:59:31+05:30,2023-12-10T18:02:35+05:30,39784,2026-03-04T01:55:23.654965+05:30
2023-12-11,19.076,72.8777,2023-12-11T01:30:06+00:00,2023-12-11T12:32:54+00:00,2023-12-11T07:00:06+05:30,2023-12-11T18:02:54+05:30,39768,2026-03-04T01:55:24.059941+05:30
2023-12-12,19.076,72.8777,2023-12-12T01:30:42+00:00,2023-12-12T12:33:14+00:00,2023-12-12T07:00:42+05:30,2023-12-12T18:03:14+05:30,39752,2026-03-04T01:55:24.469556+05:30
2023-12-13,19.076,72.8777,2023-12-13T01:31:17+00:00,2023-12-13T12:33:35+00:00,2023-12-13T07:01:17+05:30,2023-12-13T18:03:35+05:30,39738,2026-03-04T01:55:24.884657+05:30
2023-12-14,19.076,72.8777,2023-12-14T01:31:51+00:00,2023-12-14T12:33:57+00:00,2023-12-14T07:01:51+05:30,2023-12-14T18:03:57+05:30,39726,2026-03-04T01:55:25.301752+05:30
2023-12-15,19.076,72.8777,2023-12-15T01:32:26+00:00,2023-12-15T12:34:20+00:00,2023-12-15T07:02:26+05:30,2023-12-15T18:04:20+05:30,39714,2026-03-04T01:55:25.710537+05:30
2023-12-16,19.076,72.8777,2023-12-16T01:32:59+00:00,2023-12-16T12:34:44+00:00,2023-12-16T07:02:59+05:30,2023-12-16T18:04:44+05:30,39705,2026-03-04T01:55:26.117197+05:30
2023-12-17,19.076,72.8777,2023-12-17T01:33:32+00:00,2023-12-17T12:35:09+00:00,2023-12-17T07:03:32+05:30,2023-12-17T18:05:09+05:30,39697,2026-03-04T01:55:26.524287+05:30
2023-12-18,19.076,72.8777,2023-12-18T01:34:05+00:00,2023-12-18T12:35:35+00:00,2023-12-18T07:04:05+05:30,2023-12-18T18:05:35+05:30,39690,2026-03-04T01:55:26.938331+05:30
2023-12-19,19.076,72.8777,2023-12-19T01:34:37+00:00,2023-12-19T12:36:02+00:00,2023-12-19T07:04:37+05:30,2023-12-19T18:06:02+05:30,39685,2026-03-04T01:55:27.347694+05:30
2023-12-20,19.076,72.8777,2023-12-20T01:35:09+00:00,2023-12-20T12:36:30+00:00,2023-12-20T07:05:09+05:30,2023-12-20T18:06:30+05:30,39681,2026-03-04T01:55:27.753054+05:30
2023-12-21,19.076,72.8777,2023-12-21T01:35:39+00:00,2023-12-21T12:36:59+00:00,2023-12-21T07:05:39+05:30,2023-12-21T18:06:59+05:30,39680,2026-03-04T01:55:28.158206+05:30
2023-12-22,19.076,72.8777,2023-12-22T01:36:09+00:00,2023-12-22T12:37:28+00:00,2023-12-22T07:06:09+05:30,2023-12-22T18:07:28+05:30,39679,2026-03-04T01:55:28.570343+05:30
2023-12-23,19.076,72.8777,2023-12-23T01:36:39+00:00,2023-12-23T12:37:59+00:00,2023-12-23T07:06:39+05:30,2023-12-23T18:07:59+05:30,39680,2026-03-04T01:55:28.989733+05:30
2023-12-24,19.076,72.8777,2023-12-24T01:37:07+00:00,2023-12-24T12:38:30+00:00,2023-12-24T07:07:07+05:30,2023-12-24T18:08:30+05:30,39683,2026-03-04T01:55:29.393423+05:30
2023-12-25,19.076,72.8777,2023-12-25T01:37:35+00:00,2023-12-25T12:39:02+00:00,2023-12-25T07:07:35+05:30,2023-12-25T18:09:02+05:30,39687,2026-03-04T01:55:29.797649+05:30
2023-12-26,19.076,72.8777,2023-12-26T01:38:02+00:00,2023-12-26T12:39:34+00:00,2023-12-26T07:08:02+05:30,2023-12-26T18:09:34+05:30,39692,2026-03-04T01:55:30.204407+05:30
2023-12-27,19.076,72.8777,2023-12-27T01:38:28+00:00,2023-12-27T12:40:07+00:00,2023-12-27T07:08:28+05:30,2023-12-27T18:10:07+05:30,39699,2026-03-04T01:55:30.611887+05:30
2023-12-28,19.076,72.8777,2023-12-28T01:38:53+00:00,2023-12-28T12:40:41+00:00,2023-12-28T07:08:53+05:30,2023-12-28T18:10:41+05:30,39708,2026-03-04T01:55:31.020451+05:30
2023-12-29,19.076,72.8777,2023-12-29T01:39:17+00:00,2023-12-29T12:41:15+00:00,2023-12-29T07:09:17+05:30,2023-12-29T18:11:15+05:30,39718,2026-03-04T01:55:31.426835+05:30
2023-12-30,19.076,72.8777,2023-12-30T01:39:41+00:00,2023-12-30T12:41:50+00:00,2023-12-30T07:09:41+05:30,2023-12-30T18:11:50+05:30,39729,2026-03-04T01:55:31.855917+05:30
2023-12-31,19.076,72.8777,2023-12-31T01:40:03+00:00,2023-12-31T12:42:26+00:00,2023-12-31T07:10:03+05:30,2023-12-31T18:12:26+05:30,39743,2026-03-04T01:55:32.266585+05:30
2024-01-01,19.076,72.8777,2024-01-01T01:40:24+00:00,2024-01-01T12:43:02+00:00,2024-01-01T07:10:24+05:30,2024-01-01T18:13:02+05:30,39758,2026-03-04T01:55:32.672846+05:30
2024-01-02,19.076,72.8777,2024-01-02T01:40:45+00:00,2024-01-02T12:43:38+00:00,2024-01-02T07:10:45+05:30,2024-01-02T18:13:38+05:30,39773,2026-03-04T01:55:33.079988+05:30
2024-01-03,19.076,72.8777,2024-01-03T01:41:04+00:00,2024-01-03T12:44:15+00:00,2024-01-03T07:11:04+05:30,2024-01-03T18:14:15+05:30,39791,2026-03-04T01:55:33.482554+05:30
2024-01-04,19.076,72.8777,2024-01-04T01:41:22+00:00,2024-01-04T12:44:52+00:00,2024-01-04T07:11:22+05:30,2024-01-04T18:14:52+05:30,39810,2026-03-04T01:55:33.886527+05:30
2024-01-05,19.076,72.8777,2024-01-05T01:41:39+00:00,2024-01-05T12:45:29+00:00,2024-01-05T07:11:39+05:30,2024-01-05T18:15:29+05:30,39830,2026-03-04T01:55:34.294766+05:30
2024-01-06,19.076,72.8777,2024-01-06T01:41:55+00:00,2024-01-06T12:46:07+00:00,2024-01-06T07:11:55+05:30,2024-01-06T18:16:07+05:30,39852,2026-03-04T01:55:34.708706+05:30
2024-01-07,19.076,72.8777,2024-01-07T01:42:10+00:00,2024-01-07T12:46:44+00:00,2024-01-07T07:12:10+05:30,2024-01-07T18:16:44+05:30,39874,2026-03-04T01:55:35.119695+05:30
2024-01-08,19.076,72.8777,2024-01-08T01:42:23+00:00,2024-01-08T12:47:22+00:00,2024-01-08T07:12:23+05:30,2024-01-08T18:17:22+05:30,39899,2026-03-04T01:55:35.530030+05:30
2024-01-09,19.076,72.8777,2024-01-09T01:42:36+00:00,2024-01-09T12:48:01+00:00,2024-01-09T07:12:36+05:30,2024-01-09T18:18:01+05:30,39925,2026-03-04T01:55:35.942433+05:30
2024-01-10,19.076,72.8777,2024-01-10T01:42:47+00:00,2024-01-10T12:48:39+00:00,2024-01-10T07:12:47+05:30,2024-01-10T18:18:39+05:30,39952,2026-03-04T01:55:36.349904+05:30
2024-01-11,19.076,72.8777,2024-01-11T01:42:57+00:00,2024-01-11T12:49:18+00:00,2024-01-11T07:12:57+05:30,2024-01-11T18:19:18+05:30,39981,2026-03-04T01:55:36.758419+05:30
2024-01-12,19.076,72.8777,2024-01-12T01:43:06+00:00,2024-01-12T12:49:56+00:00,2024-01-12T07:13:06+05:30,2024-01-12T18:19:56+05:30,40010,2026-03-04T01:55:37.172314+05:30
2024-01-13,19.076,72.8777,2024-01-13T01:43:14+00:00,2024-01-13T12:50:35+00:00,2024-01-13T07:13:14+05:30,2024-01-13T18:20:35+05:30,40041,2026-03-04T01:55:37.587524+05:30
2024-01-14,19.076,72.8777,2024-01-14T01:43:20+00:00,2024-01-14T12:51:13+00:00,2024-01-14T07:13:20+05:30,2024-01-14T18:21:13+05:30,40073,2026-03-04T01:55:37.995699+05:30
2024-01-15,19.076,72.8777,2024-01-15T01:43:25+00:00,2024-01-15T12:51:52+00:00,2024-01-15T07:13:25+05:30,2024-01-15T18:21:52+05:30,40107,2026-03-04T01:55:38.401813+05:30
2024-01-16,19.076,72.8777,2024-01-16T01:43:29+00:00,2024-01-16T12:52:30+00:00,2024-01-16T07:13:29+05:30,2024-01-16T18:22:30+05:30,40141,2026-03-04T01:55:38.806690+05:30
2024-01-17,19.076,72.8777,2024-01-17T01:43:31+00:00,2024-01-17T12:53:09+00:00,2024-01-17T07:13:31+05:30,2024-01-17T18:23:09+05:30,40178,2026-03-04T01:55:39.226464+05:30
2024-01-18,19.076,72.8777,2024-01-18T01:43:33+00:00,2024-01-18T12:53:47+00:00,2024-01-18T07:13:33+05:30,2024-01-18T18:23:47+05:30,40214,2026-03-04T01:55:39.636795+05:30
2024-01-19,19.076,72.8777,2024-01-19T01:43:33+00:00,2024-01-19T12:54:25+00:00,2024-01-19T07:13:33+05:30,2024-01-19T18:24:25+05:30,40252,2026-03-04T01:55:40.044661+05:30
2024-01-20,19.076,72.8777,2024-01-20T01:43:31+00:00,2024-01-20T12:55:03+00:00,2024-01-20T07:13:31+05:30,2024-01-20T18:25:03+05:30,40292,2026-03-04T01:55:40.456971+05:30
2024-01-21,19.076,72.8777,2024-01-21T01:43:29+00:00,2024-01-21T12:55:40+00:00,2024-01-21T07:13:29+05:30,2024-01-21T18:25:40+05:30,40331,2026-03-04T01:55:40.862335+05:30
2024-01-22,19.076,72.8777,2024-01-22T01:43:25+00:00,2024-01-22T12:56:18+00:00,2024-01-22T07:13:25+05:30,2024-01-22T18:26:18+05:30,40373,2026-03-04T01:55:41.267706+05:30
2024-01-23,19.076,72.8777,2024-01-23T01:43:20+00:00,2024-01-23T12:56:55+00:00,2024-01-23T07:13:20+05:30,2024-01-23T18:26:55+05:30,40415,2026-03-04T01:55:41.670912+05:30
2024-01-24,19.076,72.8777,2024-01-24T01:43:14+00:00,2024-01-24T12:57:32+00:00,2024-01-24T07:13:14+05:30,2024-01-24T18:27:32+05:30,40458,2026-03-04T01:55:42.078421+05:30
2024-01-25,19.076,72.8777,2024-01-25T01:43:06+00:00,2024-01-25T12:58:09+00:00,2024-01-25T07:13:06+05:30,2024-01-25T18:28:09+05:30,40503,2026-03-04T01:55:42.481978+05:30
2024-01-26,19.076,72.8777,2024-01-26T01:42:57+00:00,2024-01-26T12:58:45+00:00,2024-01-26T07:12:57+05:30,2024-01-26T18:28:45+05:30,40548,2026-03-04T01:55:42.885013+05:30
2024-01-27,19.076,72.8777,2024-01-27T01:42:47+00:00,2024-01-27T12:59:21+00:00,2024-01-27T07:12:47+05:30,2024-01-27T18:29:21+05:30,40594,2026-03-04T01:55:43.294187+05:30
2024-01-28,19.076,72.8777,2024-01-28T01:42:36+00:00,2024-01-28T12:59:57+00:00,2024-01-28T07:12:36+05:30,2024-01-28T18:29:57+05:30,40641,2026-03-04T01:55:43.704470+05:30
2024-01-29,19.076,72.8777,2024-01-29T01:42:23+00:00,2024-01-29T13:00:32+00:00,2024-01-29T07:12:23+05:30,2024-01-29T18:30:32+05:30,40689,2026-03-04T01:55:44.112218+05:30
2024-01-30,19.076,72.8777,2024-01-30T01:42:09+00:00,2024-01-30T13:01:07+00:00,2024-01-30T07:12:09+05:30,2024-01-30T18:31:07+05:30,40738,2026-03-04T01:55:44.516060+05:30
2024-01-31,19.076,72.8777,2024-01-31T01:41:54+00:00,2024-01-31T13:01:41+00:00,2024-01-31T07:11:54+05:30,2024-01-31T18:31:41+05:30,40787,2026-03-04T01:55:44.927837+05:30
2024-02-01,19.076,72.8777,2024-02-01T01:41:38+00:00,2024-02-01T13:02:15+00:00,2024-02-01T07:11:38+05:30,2024-02-01T18:32:15+05:30,40837,2026-03-04T01:55:45.333775+05:30
2024-02-02,19.076,72.8777,2024-02-02T01:41:21+00:00,2024-02-02T13:02:49+00:00,2024-02-02T07:11:21+05:30,2024-02-02T18:32:49+05:30,40888,2026-03-04T01:55:45.740629+05:30
2024-02-03,19.076,72.8777,2024-02-03T01:41:02+00:00,2024-02-03T13:03:22+00:00,2024-02-03T07:11:02+05:30,2024-02-03T18:33:22+05:30,40940,2026-03-04T01:55:46.146986+05:30
2024-02-04,19.076,72.8777,2024-02-04T01:40:42+00:00,2024-02-04T13:03:54+00:00,2024-02-04T07:10:42+05:30,2024-02-04T18:33:54+05:30,40992,2026-03-04T01:55:46.552631+05:30
2024-02-05,19.076,72.8777,2024-02-05T01:40:21+00:00,2024-02-05T13:04:27+00:00,2024-02-05T07:10:21+05:30,2024-02-05T18:34:27+05:30,41046,2026-03-04T01:55:46.959772+05:30
2024-02-06,19.076,72.8777,2024-02-06T01:39:59+00:00,2024-02-06T13:04:58+00:00,2024-02-06T07:09:59+05:30,2024-02-06T18:34:58+05:30,41099,2026-03-04T01:55:47.370827+05:30
2024-02-07,19.076,72.8777,2024-02-07T01:39:36+00:00,2024-02-07T13:05:29+00:00,2024-02-07T07:09:36+05:30,2024-02-07T18:35:29+05:30,41153,2026-03-04T01:55:47.780421+05:30
2024-02-08,19.076,72.8777,2024-02-08T01:39:11+00:00,2024-02-08T13:06:00+00:00,2024-02-08T07:09:11+05:30,2024-02-08T18:36:00+05:30,41209,2026-03-04T01:55:48.187886+05:30
2024-02-09,19.076,72.8777,2024-02-09T01:38:46+00:00,2024-02-09T13:06:30+00:00,2024-02-09T07:08:46+05:30,2024-02-09T18:36:30+05:30,41264,2026-03-04T01:55:48.607017+05:30
2024-02-10,19.076,72.8777,2024-02-10T01:38:20+00:00,2024-02-10T13:07:00+00:00,2024-02-10T07:08:20+05:30,2024-02-10T18:37:00+05:30,41320,2026-03-04T01:55:49.017159+05:30
2024-02-11,19.076,72.8777,2024-02-11T01:37:52+00:00,2024-02-11T13:07:29+00:00,2024-02-11T07:07:52+05:30,2024-02-11T18:37:29+05:30,41377,2026-03-04T01:55:49.426017+05:30
2024-02-12,19.076,72.8777,2024-02-12T01:37:23+00:00,2024-02-12T13:07:58+00:00,2024-02-12T07:07:23+05:30,2024-02-12T18:37:58+05:30,41435,2026-03-04T01:55:49.832331+05:30
2024-02-13,19.076,72.8777,2024-02-13T01:36:54+00:00,2024-02-13T13:08:26+00:00,2024-02-13T07:06:54+05:30,2024-02-13T18:38:26+05:30,41492,2026-03-04T01:55:50.244828+05:30
2024-02-14,19.076,72.8777,2024-02-14T01:36:23+00:00,2024-02-14T13:08:54+00:00,2024-02-14T07:06:23+05:30,2024-02-14T18:38:54+05:30,41551,2026-03-04T01:55:50.650862+05:30
